Лаборатория Касперского|Стажер в Дата-центр|Москва|Менеджер технической поддержки, It-консультирование|2022-11-24T18:03:52+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112637
СберМегаМаркет|Android Team Lead|Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Ведущий (Lead), Java, Kotlin, Android SDK, Coroutines|2022-11-24T18:10:37+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114738
МТС|TeamLead Mobile developer (Flutter/Dart) [МТС Travel]|Москва, Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Ведущий (Lead), Flutter|2022-11-24T18:10:57+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114367
МТС|Инженер нагрузочного тестирования (Oracle Siebel CRM)|Москва, Полный рабочий день, Можно удаленно|Инженер по производительности, Средний (Middle), Apache JMeter, HP LoadRunner, Нагрузочное тестирование, Обеспечение качества|2022-11-24T18:10:57+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114373
Bell Integrator|Разработчик С#/.Net|Можно удаленно|Бэкенд разработчик, C#, .NET, .NET Core, Microsoft SQL|2022-11-24T18:12:29+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113674
СберМегаМаркет|Senior Android developer|Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Старший (Senior), Java, Kotlin, Coroutines, Android SDK|2022-11-24T18:15:26+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114739
МБК|PHP-разработчик (middle)|Москва, Полный рабочий день|Веб-разработчик, Средний (Middle), Git, MySQL, ООП, PHP, Java, JQuery, HTML, CSS|2022-11-24T18:18:25+03:00|['150000', '180000', '₽']|https://career.habr.com/vacancies/1000114356
TINKOFF|Ведущий фулстек-разработчик в Сравнятор|Полный рабочий день, Можно удаленно|Фулстек разработчик, Старший (Senior), JavaScript, TypeScript, React, HTML, CSS, Node.js, NestJS, Jest, PostgreSQL, Проектирование|2022-11-24T18:20:27+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113982
EX CORP.|Аnalyst|Можно удаленно|Веб-аналитик, Средний (Middle), Google Analytics|2022-11-24T18:23:14+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114740
ikitlab|Senior NodeJS developer (SaaS platform)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Node.js, React, TypeScript, GraphQL, MongoDB, PostgreSQL, Docker|2022-11-24T18:23:23+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112259
Effectiff|Senior Frontend Developer|Полный рабочий день, Можно удаленно|Фронтенд разработчик, Старший (Senior), React, Redux, Node.js, Cypress|2022-11-21T10:57:35+03:00|['3500', '5000', '$']|https://career.habr.com/vacancies/1000114480
Магнит|Инженер DevOps|Полный рабочий день, Можно удаленно|Девопс инженер, Средний (Middle), Ansible, Terraform, DevOps, Kubernetes, Git|2022-11-21T10:57:44+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113359
Eltex|Erlang/Elixir developer|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Erlang, Elixir|2022-11-21T11:02:43+03:00|['150000', 'null', '₽']|https://career.habr.com/vacancies/1000114486
Леруа Мерлен|Руководитель проектов по ИБ/Архитектор ИБ|Москва, Полный рабочий день|Администратор защиты, Старший (Senior), OWASP|2022-11-21T11:05:32+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114489
Иннотех|Senior Java developer (Ипотека)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Java, Java Spring Framework, Spring Boot, PostgreSQL|2022-11-21T11:11:40+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113361
S7 Airlines|Разработчик DWH|Краснодар, Новосибирск, Ростов-на-Дону, Полный рабочий день, Можно удаленно|Разработчик баз данных, Старший (Senior), Python, PostgreSQL, DWH, NoSQL, Базы данных, ETL, Apache Airflow|2022-11-21T11:13:34+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112755
S7 Airlines|Senior JavaScript developer|Краснодар, Полный рабочий день|Фронтенд разработчик, Старший (Senior), JavaScript, React, TypeScript, Webpack, React Native, HTML, CSS, Redux|2022-11-21T11:14:14+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112753
S7 Airlines|Senior Java developer|Краснодар, Полный рабочий день|Бэкенд разработчик, Старший (Senior), Java, ООП, Java Spring Framework, REST, Spring Boot|2022-11-21T11:14:50+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112752
Магнит|Senior DevOps|Можно удаленно|Девопс инженер, Старший (Senior), Docker, Kubernetes, Bash, Linux, Prometheus, Grafana|2022-11-21T11:15:14+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113362
Иннотех|Senior Java developer (Кредитные карты и овердрафты)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Java, Java Spring Framework, Spring Boot|2022-11-21T11:18:11+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113363
HUNTLIS|Сетевой инженер|Москва, Красногорск, Полный рабочий день|Системный инженер, Ведущий (Lead), SQL, BGP|2022-11-21T11:18:37+03:00|['200000', '300000', '₽']|https://career.habr.com/vacancies/1000114487
BSL|PHP developer|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), PHP, Laravel, PostgreSQL, Redis, Git-Flow|2022-11-21T11:23:06+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113364
Иннотех|Senior Java developer (Состоятельные клиенты)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Java, Java Spring Framework, Spring Boot, PostgreSQL|2022-11-21T11:25:09+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113365
Иннотех|Senior Java developer (Сбережения ФЛ)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Java, Java Spring Framework, REST, Spring Boot|2022-11-21T11:29:56+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113366
Иннотех|Java developer (Страхование)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Java, Java Spring Framework|2022-11-21T11:31:46+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113367
Иннотех|Разработчик ETL(Hadoop)|Полный рабочий день, Можно удаленно|Разработчик баз данных, Средний (Middle), Python, ETL, Apache Hadoop, DWH, SQL, Java|2022-11-21T11:35:25+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113368
Иннотех|Senior Java-разработчик(Состоятельные клиенты)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Java, Spring Boot, PostgreSQL, Apache Kafka, Kubernetes, Docker, Redis|2022-11-21T11:44:03+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113370
Иннотех|Ведущий java-разработчик (Состоятельные клиенты)|Москва, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Java, Java Spring Framework, Apache Kafka, Docker|2022-11-21T11:44:04+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113371
Иннотех|Аналитик по качеству данных |Полный рабочий день, Можно удаленно|Аналитик по данным, Средний (Middle), SQL, Python, Базы данных|2022-11-21T11:44:15+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113373
Компания АйПиМатика|Продакт-менеджер (Product manager) по телефонным решениям Yealink|Москва, Полный рабочий день|Менеджер продукта, Ведущий (Lead), Управление продуктами, Продажи, B2B, Английский язык, Битрикс24|2022-11-21T11:51:59+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113377
Global Soft|Backend разработчик (Kotlin/Java)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Java, Kotlin, Spring Boot, MySQL, PostgreSQL, Gradle, RESTful API, Git|2022-11-21T11:55:11+03:00|['null', '250000', '₽']|https://career.habr.com/vacancies/1000112622
МТС|Cloud Architect/OpenStack [EaaS]|Полный рабочий день, Можно удаленно|Архитектор программного обеспечения, Ведущий (Lead), Openstack|2022-11-21T11:56:55+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111537
Иннотех|Senior Java Developer (Страхование)|Москва, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Java, Java Spring Framework, Docker, Apache Kafka|2022-11-21T12:00:28+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113379
Лаборатория Касперского|Testing Specialist|Москва|Инженер по ручному тестированию, Ручное тестирование|2022-11-21T12:05:01+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113360
NEWHR|Senior Java developer/Architect|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Java, ООП, Java Spring Framework, Docker, TypeScript|2022-11-21T12:12:12+03:00|['350000', '480000', '₽']|https://career.habr.com/vacancies/1000094369
РТЛабс|Системный аналитик (Биометрия) |Москва, Полный рабочий день|Системный аналитик, Старший (Senior), Java, REST, BPMN, Системная аналитика, Системный анализ|2022-11-22T16:27:46+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000100509
ЛАНИТ|Куратор проекта|Москва, Полный рабочий день|Менеджер проекта, Ведущий (Lead), Управление людьми, Управление проектами, Jira, Ведение переговоров, Оптимизация бизнес-процессов|2022-11-22T16:30:08+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000107300
Резонит|Golang разработчик (Middle)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Golang, RabbitMQ, Apache Kafka, C#, SQL|2022-11-22T16:31:52+03:00|['180000', 'null', '₽']|https://career.habr.com/vacancies/1000114608
МТС|Ведущий разработчик Kotlin [Виртуальный ассистент]|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), ООП, PostgreSQL, Java, Kotlin|2022-11-22T16:31:59+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114609
ГК «СНС»|Консультант SAP финансы|Москва, Полный рабочий день|Менеджер технической поддержки, Средний (Middle), SAP|2022-11-22T16:32:20+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113507
My Business Pulse|Middle Frontend разработчик (React Native)|Полный рабочий день, Можно удаленно|Фронтенд разработчик, Средний (Middle), React Native, Python|2022-11-22T16:33:12+03:00|['1500', '2500', '$']|https://career.habr.com/vacancies/1000109123
VK|PHP-разработчик в команду Ecosystem Core Backend|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), MySQL, PHP, Java, ООП, C++, Базы данных|2022-11-22T16:37:22+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000107667
ГК «СНС»|Администратор базы данных|Москва|Администратор баз данных, SQL|2022-11-22T16:41:31+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113508
Совкомбанк Технологии|"Руководитель проекта (проект ""Золотая запись""/""Единый Клиент"")"|Санкт-Петербург, Саратов, Полный рабочий день|Менеджер проекта, Ведущий (Lead), SQL, Oracle, YouTrack|2022-11-22T16:46:34+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113509
AGIMA|Frontend teamlead|Москва, Полный рабочий день, Можно удаленно|Фронтенд разработчик, Ведущий (Lead), Vue.js, React, TypeScript, HTML, Git|2022-11-22T16:50:41+03:00|['null', '250000', '₽']|https://career.habr.com/vacancies/1000114610
Нетамс|Администратор Linux, Wi-Fi|Полный рабочий день, Можно удаленно|Системный администратор, Средний (Middle), Linux, MongoDB, Nginx, Bash, Wireshark, Беспроводные технологии|2022-11-22T16:52:15+03:00|['100000', '180000', '₽']|https://career.habr.com/vacancies/1000113352
СберМаркет|Python Developer в команду Антифрода|Москва, Можно удаленно|Бэкенд разработчик, Python, Django|2022-11-22T16:57:54+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114611
"ООО ""Голд Тех"""|Ведущий программист 1С / Архитектор 1С|Москва, Полный рабочий день|Программист 1С, Средний (Middle), SQL, Базы данных, Разработка под 1С, Руководитель проектов 1С|2022-11-22T17:03:35+03:00|['150000', '200000', '₽']|https://career.habr.com/vacancies/1000114607
Лаборатория Касперского|PreSales Team Lead|Москва|Инженер по обеспечению качества, Защита информации, Pre-sale|2022-11-22T17:04:15+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000109921
Лаборатория Касперского|Frontend Developer (React/JS)|Москва|Десктоп разработчик, JavaScript, React Native|2022-11-22T17:04:15+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114603
Лаборатория Касперского|Partner Technical Support Specialist|Москва|Технический директор, B2C|2022-11-22T17:04:15+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114602
Лаборатория Касперского|Launch Manager|Москва|Системный инженер, Продуктовый маркетинг|2022-11-22T17:04:15+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114600
Лаборатория Касперского|Стажер в Дата-центр|Москва|Инженер встраиваемых систем, It-консультирование|2022-11-22T17:04:15+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114601
VK|DevOps-engineer (R_keeper)|Москва, Полный рабочий день, Можно удаленно|Девопс инженер, Средний (Middle), GitLab, TeamCity, Jenkins, FluxCD, CI/CD, PostgreSQL|2022-11-22T17:12:10+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113930
VK|Python-разработчик (Маруся)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Python, Docker, Базы данных, Linux, C++|2022-11-22T17:12:11+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114172
Сибур|Frontend-разработчик|Москва, Полный рабочий день, Можно удаленно|Фронтенд разработчик, Средний (Middle), Git, JavaScript, TypeScript, Git-Flow, React, Docker|2022-11-22T17:16:13+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113844
РТЛабс|Agile Coach |Москва, Полный рабочий день, Можно удаленно|Менеджер проекта, Старший (Senior), Agile, Оптимизация бизнес-процессов, Управление проектами, Scrum, Управление людьми, Проектное планирование, Разработка продукта, Управление разработкой, Построение команды|2022-11-22T17:27:19+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000086852
TINKOFF|IOS  разработчик |Ростов-на-Дону, Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Средний (Middle), Swift, Разработка под iOS, Разработка мобильных приложений|2022-11-22T17:27:31+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000099806
ГК Астра|DevOps инженер|Полный рабочий день, Можно удаленно|Девопс инженер, Средний (Middle), Linux, Docker, Kubernetes, Bash, Python|2022-11-22T17:27:35+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000107792
ГК Астра|Архитектор СУБД|Москва, Полный рабочий день, Можно удаленно|Архитектор программного обеспечения, Старший (Senior), Linux, Базы данных, SQL, PostgreSQL, MySQL|2022-11-22T17:27:38+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000108068
ТехАргос|Разработчик C++ (DPI)|Москва, Полный рабочий день|Бэкенд разработчик, Средний (Middle), C++, Многопоточность, Сетевые технологии, Linux|2022-11-07T14:47:03+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113735
СберМаркет|Ruby разработчик (Проект голосовой бот-помощник)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Ruby|2022-11-07T15:22:36+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113743
Access Softek|Back-End C# Developer (Core Integration Team)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), C#, .NET, ASP.NET WEB API, Разработка программного обеспечения|2022-11-07T15:30:34+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111303
АльфаСтрахование|Старший системный инженер|Москва, Полный рабочий день|Администратор серверов, Средний (Middle), VMware, Администрирование серверов|2022-11-07T15:46:26+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113749
АльфаСтрахование|DataEngineer (Дата-инженер/Специалист по работе с данными)|Можно удаленно|Инженер по данным, Python, Apache Hadoop|2022-11-07T15:59:02+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113750
MERLION|Специалист по тестированию на проникновение (Pentester)|Москва, Полный рабочий день, Можно удаленно|Пентестер, Старший (Senior), Тестирование на проникновение, OWASP, Burp Suite|2022-11-07T17:00:34+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113762
Май нью джоб Девелопмент Компани|Ведущий программист-разработчик 1С|Москва, Полный рабочий день|Программист 1С, Старший (Senior), Разработка под 1С, SQL, Анализ требований, Разработка решений по интеграции, Оптимизация кода|2022-11-07T17:43:48+03:00|['260000', '260000', '₽']|https://career.habr.com/vacancies/1000113769
Три Точки|React Native разработчик|Москва, Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Средний (Middle), React Native, TypeScript, JavaScript, Redux, MobX, Socket.io|2022-11-07T17:58:59+03:00|['150000', '300000', '₽']|https://career.habr.com/vacancies/1000108034
Action tech|Разработчик C# (.NET)|Москва, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), .NET Core, ASP.NET MVC, .NET, Entity framework, ООП, PostgreSQL, Microsoft SQL, SQL|2022-11-07T17:59:08+03:00|['150000', '250000', '₽']|https://career.habr.com/vacancies/1000075286
Росбанк|Инженер по виртуализации|Полный рабочий день, Можно удаленно|Системный администратор, Средний (Middle), Openstack, VMware, Администрирование Linux, Linux, Git|2022-11-07T18:02:35+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113771
Human Line|Developer С++|Москва, Можно удаленно|Бэкенд разработчик, Средний (Middle), Linux, C++, Boost|2022-11-07T20:06:35+03:00|['null', '300000', '₽']|https://career.habr.com/vacancies/1000113773
Домиленд|Android Developer|Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Средний (Middle), Kotlin, Java, Flutter, MVVM, Android SDK, Dagger 2, Разработка под Android|2022-11-07T23:55:52+03:00|['null', '180000', '₽']|https://career.habr.com/vacancies/1000108973
ПИК Digital|Моделер Оптимакрос|Можно удаленно|Архитектор программного обеспечения, Средний (Middle), OLAP|2022-11-08T08:33:16+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111999
Авто-Траст|Frontend-разработчик Vue.js|Полный рабочий день, Можно удаленно|Фронтенд разработчик, Средний (Middle), Vue.js|2022-11-08T08:33:55+03:00|['130000', 'null', '₽']|https://career.habr.com/vacancies/1000113779
ПИК Digital|BI- аналитик|Можно удаленно|Аналитик по данным, Средний (Middle), SQL, BI|2022-11-08T08:35:15+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000109219
Синхро|Разработчик (Oracle)|Полный рабочий день, Можно удаленно|Разработчик баз данных, Средний (Middle), SQL, Oracle|2022-11-08T08:53:25+03:00|['null', '182700', '₽']|https://career.habr.com/vacancies/1000108124
УВМ-Сталь|Middle/senior PHP developer (bitrix)|Екатеринбург, Полный рабочий день|Бэкенд разработчик, Средний (Middle), Git, MySQL, 1С-Битрикс, PHP, HTML, CSS, JavaScript|2022-11-08T09:12:40+03:00|['100000', '150000', '₽']|https://career.habr.com/vacancies/1000113613
УК Бизнес Решения|Frontend-программист,  React |Санкт-Петербург, Полный рабочий день, Можно удаленно|Фронтенд разработчик, Средний (Middle), JavaScript, HTML, CSS, React, Git|2022-11-08T09:18:39+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113403
УК Бизнес Решения|Flutter-программист|Санкт-Петербург, Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Средний (Middle), Git, Google Firebase, Flutter, Dart|2022-11-08T09:18:39+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113402
УК Бизнес Решения|Python-программист,  микросервисная архитектура|Санкт-Петербург, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Python, FastAPI, GraphQL, Django, Docker, Linux, Git, PostgreSQL, Redis, SQLalchemy|2022-11-08T09:18:39+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113399
Mercury Development|iOS разработчик|Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Старший (Senior), Swift, Objective-С, RxSwift|2022-11-08T10:20:18+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113789
arcsinus|QA automation (Java)|Полный рабочий день, Можно удаленно|Инженер по автоматизации тестирования, Средний (Middle), Java, Kotlin, Appium, Selenide, Автоматизация тестирования|2022-11-08T10:21:12+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113782
Wazzup|Fullstack-разработчик|Полный рабочий день, Можно удаленно|Фулстек разработчик, Средний (Middle), Node.js, Vue.js, Express, Nuxt.js, SQL, JavaScript, MongoDB, Redis, PostgreSQL, RabbitMQ|2022-11-08T10:48:41+03:00|['170000', '200000', '₽']|https://career.habr.com/vacancies/1000064404
Webbankir|Team Lead Frontend Developer|Москва, Полный рабочий день, Можно удаленно|Фронтенд разработчик, Ведущий (Lead), Angular, TypeScript, Git, Docker|2022-11-08T10:51:06+03:00|['300000', 'null', '₽']|https://career.habr.com/vacancies/1000113792
Webbankir|Backend разработчик / PHP Developer|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), PHP, Git, PostgreSQL, MongoDB, Redis, Symfony, Laravel|2022-11-08T10:52:30+03:00|['250000', 'null', '₽']|https://career.habr.com/vacancies/1000110323
SberDevices|Android developer|Москва, Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Старший (Senior), Разработка под Android, Kotlin, Разработка мобильных приложений|2022-11-23T11:47:39+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114201
МТС|Старший архитектор разработки ПО|Полный рабочий день, Можно удаленно|Архитектор программного обеспечения, Ведущий (Lead), SOA, ETL, SOAP, UML, BPMN, Создание архитектуры проектов, Kubernetes, Docker|2022-11-23T11:50:40+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000106840
МТС|Специалист по администрированию WAF|Москва, Полный рабочий день|Администратор защиты, Младший (Junior), IDS, Linux, Информационная безопасность, Firewall|2022-11-23T11:50:40+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000105409
МТС|Эксперт по сетевой безопасности|Москва, Полный рабочий день|Администратор сетей, Старший (Senior), Сетевая безопасность, Сетевые технологии, Защита от DDOS|2022-11-23T11:50:40+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000107017
2GIS|Middle/Senior QA Engineer (команда BIT)|Новосибирск, Полный рабочий день|Инженер по автоматизации тестирования, Средний (Middle), C#, Автоматизация тестирования, SQL, Разработка тест-кейсов, CI/CD, Python, Алгоритмы и структуры данных|2022-11-23T11:54:31+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000083978
2GIS|Middle Golang-разработчик |Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Golang, PostgreSQL|2022-11-23T11:58:23+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112078
ЛАНИТ|Инженер по нагрузочному тестированию |Полный рабочий день, Можно удаленно|Инженер по производительности, Средний (Middle), Нагрузочное тестирование, HP LoadRunner, Apache JMeter, SQL, Java, Python, HTTP, Grafana|2022-11-23T11:59:20+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000100932
МТС|Стажер frontend разработчик (Корпоративное такси)|Полный рабочий день, Можно удаленно|Фронтенд разработчик, Стажёр (Intern), JavaScript, HTML, CSS, Vue.js|2022-11-23T12:02:43+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114203
Rerooms|Frontend-разработчик Vue.js|Полный рабочий день, Можно удаленно|Фронтенд разработчик, Средний (Middle), Vue.js, Scrum|2022-11-23T12:07:16+03:00|['null', '200000', '₽']|https://career.habr.com/vacancies/1000114205
Evil Martians|Ruby Backend Engineer к Злым марсианам (релокация или удаленно)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Ruby, Ruby on Rails, Git, PostgreSQL, Golang, Kubernetes, Docker|2022-11-23T12:09:10+03:00|['4000', '6000', '$']|https://career.habr.com/vacancies/412670009
Evil Martians|Фронтенд-разработчик к марсианам (React, PostCSS) (релокация или удаленно)|Полный рабочий день, Можно удаленно|Фронтенд разработчик, React, Node.js, JavaScript, HTML, CSS, PostCSS, Адаптивная верстка, БЭМ, Webpack|2022-11-23T12:09:11+03:00|['4000', '6000', '$']|https://career.habr.com/vacancies/1000003136
МТС|Инженер техподдержки VIP пользователей|Москва, Полный рабочий день|Инженер технической поддержки, Средний (Middle), Техническая поддержка|2022-11-23T12:10:19+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114206
Банк ПСБ|Android developer|Санкт-Петербург, Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Средний (Middle), Android SDK, Kotlin, Разработка под Android, Java|2022-11-23T12:12:09+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000088606
Банк ПСБ|iOS developer|Москва, Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Разработка под iOS, Swift|2022-11-23T12:14:34+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000088608
МТС|Middle/Senior Android-разработчик (МТС Лончер)|Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Средний (Middle), Kotlin, MVVM, Coroutines|2022-11-23T12:16:28+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114207
МТС|Senior Angular-разработчик (Дизайн-система)|Полный рабочий день, Можно удаленно|Фронтенд разработчик, Старший (Senior), Angular, JavaScript|2022-11-23T12:18:37+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114210
МТС|Старший системный аналитик [NPM]|Полный рабочий день, Можно удаленно|Системный аналитик, Средний (Middle), Системная аналитика, BPMN, UML, Анализ требований|2022-11-23T12:18:37+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112511
МТС|Старший инженер ИТ поддержки|Краснодар, Полный рабочий день|Инженер технической поддержки, Средний (Middle), Администрирование Windows|2022-11-23T12:18:37+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114208
Bell Integrator|Системный аналитик |Полный рабочий день, Можно удаленно|Системный аналитик, Средний (Middle), Анализ данных, Системная аналитика, SQL, RESTful API|2022-11-23T12:25:22+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113887
ЛАНИТ|Ведущий аналитик по информационной безопасности|Москва, Полный рабочий день|Инженер по безопасности, Ведущий (Lead), Информационная безопасность, Системное администрирование|2022-11-23T12:27:20+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000105109
Т1 Интеграция|Инженер-проектировщик VDI (импортозамещение)|Москва, Полный рабочий день, Можно удаленно|Менеджер проекта, Средний (Middle), Ведение переговоров, Управление проектами, Презентации|2022-11-23T12:27:23+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000102745
СберМегаМаркет|"Бизнес/Системный аналитик ""Фулфилмент"""|Москва, Полный рабочий день|Бизнес-аналитик, SQL, API Интерфейсы, REST|2022-11-23T12:27:24+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111609
МТС|Senior QA Automation (Python)|Полный рабочий день, Можно удаленно|Инженер по автоматизации тестирования, Старший (Senior), Автоматизация тестирования, Python, Selenium|2022-11-23T12:29:19+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114213
Совкомбанк Технологии|Oracle разработчик (Совкомбанк Технологии)|Воронеж, Калининград, Полный рабочий день|Разработчик баз данных, Младший (Junior), SQL, Oracle PL/SQL, Git|2022-11-23T12:30:27+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000110233
МТС|Старший инженер технической поддержки и эксплуатации|Новосибирск, Полный рабочий день|Инженер технической поддержки, Средний (Middle), Linux|2022-11-23T12:32:04+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114214
